Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
IKAP.DU,Aurinia Pharmaceuticals Inc,8.77,-0.22,-2.45%,509,8,N/A,N/A
Z6A.DU,BZAM Ltd,0.1640,+0.0070,+4.46%,10,0,N/A,N/A
1S9.SG,Seres Therapeutics Inc,4.8600,-0.5400,-10.00%,0,431,N/A,N/A
8QQ.SG,AbCellera Biologics Inc,6.85,+0.15,+2.18%,60,718,N/A,N/A
3NK.F,Alphamab Oncology,1.0600,+0.2050,+23.98%,"12,511","1,015",N/A,N/A
9U90.DU,Unity Biotechnology Inc,2.8220,-0.0900,-3.09%,100,3,N/A,N/A
8AT.DU,Aclaris Therapeutics Inc,9.10,0.00,0.00%,200,0,N/A,N/A
7CI.DU,Cronos Group Inc,1.5460,+0.0040,+0.26%,600,24,N/A,N/A
LD6.DU,Core One Labs Inc,0.2595,-0.0105,-3.89%,"11,000",571,N/A,N/A
76D.SG,Medesis Pharma SA,1.7650,-0.0550,-3.02%,0,2,N/A,N/A
HUM.SG,Humana Inc,421.50,+2.40,+0.57%,0,16,N/A,N/A
PG3.BE,Probiotec Ltd,1.6500,+0.0200,+1.23%,"1,500",26,N/A,N/A
CGN.MU,Cigna Corp,244.80,0.00,0.00%,15,1,N/A,N/A
UQ1.BE,uniQure NV,17.04,-0.52,-2.96%,"14,970",0,N/A,N/A
TJ9.BE,Cutera Inc,15.00,+0.60,+4.17%,110,0,N/A,N/A
PBS.SG,Precision BioSciences Inc,0.5700,-0.0300,-5.00%,0,4,N/A,N/A
JJ8.DU,ASEP Medical Holdings Inc,0.2600,+0.0100,+4.00%,"2,000","1,264",N/A,N/A
7D2A.DU,Sedana Medical AB,2.4700,-0.2400,-8.86%,400,0,N/A,N/A
R7E1.DU,Cybin Inc,0.2360,+0.0040,+1.72%,250,0,N/A,N/A
BP2A.SG,AIkido Pharma Inc,2.6000,+0.0600,+2.36%,0,0,N/A,N/A
W8A.BE,Walgreens Boots Alliance Inc,29.06,-0.09,-0.33%,100,24,N/A,N/A
ECX1.DU,Epigenomics AG,0.8900,-0.0100,-1.11%,"2,300",0,N/A,N/A
5NP0.SG,HAVN Life Sciences Inc,0.0250,+0.0054,+27.55%,0,"8,830",N/A,N/A
NBYB.BE,Northwest Biotherapeutics Inc,0.5900,-0.0100,-1.67%,500,105,N/A,N/A
473A.BE,Adaptimmune Therapeutics PLC,0.8950,-0.0500,-5.29%,"2,750",0,N/A,N/A
2RH0.SG,Redhill Biopharma Ltd,1.7500,-0.0300,-1.69%,0,39,N/A,N/A
2Q6.BE,Dis-Chem Pharmacies Ltd,1.2100,0.0000,0.00%,"1,781",0,N/A,N/A
WAZ.SG,Waters Corp,246.00,+4.00,+1.65%,0,0,N/A,N/A
6MA.SG,Ambea AB,3.0760,-0.0260,-0.84%,0,24,N/A,N/A
61L0.DU,Sectra AB,16.24,-0.07,-0.43%,N/A,0,N/A,N/A
1E6.SG,Eagle Pharmaceuticals Inc,17.20,+1.20,+7.50%,0,0,N/A,N/A
56S1.DE,Sartorius Stedim Biotech SA,272.40,0.00,0.00%,9,45,N/A,N/A
SH0.SG,Shionogi & Co Ltd,39.80,0.00,0.00%,0,12,N/A,N/A
BGLA.SG,BioGaia AB,9.65,+0.34,+3.59%,0,0,N/A,N/A
3AM.BE,Apollo Medical Holdings Inc,28.40,-0.80,-2.74%,30,0,N/A,N/A
ILM1.BE,Medios AG,18.08,+0.36,+2.03%,7,14,N/A,N/A
SNW2.MU,Sanofi SA,47.40,0.00,0.00%,250,4,N/A,N/A
ILM1.SG,Medios AG,17.92,+0.20,+1.13%,720,443,N/A,N/A
I7G0.SG,Ipsen SA,26.80,+0.40,+1.52%,0,0,N/A,N/A
JSS.BE,Sosei Group Corp,18.40,+0.10,+0.55%,20,0,N/A,N/A
AFX.HA,Carl Zeiss Meditec AG,110.75,-0.15,-0.14%,40,3,N/A,N/A
7XP.DU,Organon & Co,19.11,+0.25,+1.30%,33,1,N/A,N/A
5P1.SG,Prim SA,11.00,-0.20,-1.79%,0,0,N/A,N/A
RHO6.BE,Roche Holding AG,35.60,+0.40,+1.14%,280,2,N/A,N/A
KY4.SG,Kyowa Kirin Co Ltd,17.60,-0.20,-1.12%,0,2,N/A,N/A
S2P.SG,Simcere Pharmaceutical Group Ltd,0.8950,0.0000,0.00%,0,0,N/A,N/A
O5O.MU,Oriola Corp,1.3720,0.0000,0.00%,801,0,N/A,N/A
MRKC.MU,Merck KGaA,33.40,-0.40,-1.18%,300,7,N/A,N/A
RGN.SG,Repligen Corp,144.00,-1.20,-0.83%,0,5,N/A,N/A
OS1.MU,Otsuka Holdings Co Ltd,36.40,-0.20,-0.55%,55,1,N/A,N/A
9FZ.DU,Synsam AB,3.7450,-0.1100,-2.85%,N/A,0,N/A,N/A
MRK.SG,Merck KGaA,165.55,+1.60,+0.98%,"1,749","1,734",N/A,N/A
PHF.SG,Equasens,83.30,+1.20,+1.46%,0,0,N/A,N/A
AZS.BE,American Shared Hospital Services,2.3600,-0.0200,-0.84%,168,2,N/A,N/A
RIG2.BE,Chemical Works of Gedeon Richter PLC,22.18,-0.06,-0.27%,400,0,N/A,N/A
EE5.SG,El.En. SpA,11.48,+0.09,+0.79%,0,0,N/A,N/A
BRM.BE,Bristol-Myers Squibb Co,59.00,-0.20,-0.34%,100,7,N/A,N/A
23I.BE,Intra-Cellular Therapies Inc,58.50,-0.10,-0.17%,25,0,N/A,N/A
1JK.SG,Apellis Pharmaceuticals Inc,80.50,-2.50,-3.01%,180,76,N/A,N/A
1UB.SG,Cognetivity Neurosciences Ltd,0.1940,+0.0030,+1.57%,0,64,N/A,N/A
1C0.SG,Celyad Oncology,0.4800,+0.0020,+0.42%,0,0,N/A,N/A
A58.BE,Elevance Health Inc,410.00,+10.00,+2.50%,1,0,N/A,N/A
BH3.BE,PTC Therapeutics Inc,39.40,-0.20,-0.51%,N/A,0,N/A,N/A
WX8.SG,Wuxi AppTec Co Ltd,8.45,+0.35,+4.32%,0,14,N/A,N/A
VX1.HM,Vertex Pharmaceuticals Inc,317.75,+1.85,+0.59%,30,1,N/A,N/A
2GY.DU,PHC Holdings Corp,9.55,+0.15,+1.60%,"4,000",0,N/A,N/A
LCLA.F,PT Kalbe Farma Tbk,0.1000,-0.0010,-0.99%,"50,000",899,N/A,N/A
36M.MU,ShockWave Medical Inc,270.70,0.00,0.00%,11,1,N/A,N/A
8HH.SG,Avanos Medical Inc,23.00,0.00,0.00%,0,0,N/A,N/A
IX1.DE,IDEXX Laboratories Inc,439.10,+5.20,+1.20%,71,16,39.313B,212.02
8CB0.SG,Cannara Biotech Inc,0.5800,-0.0800,-12.12%,0,124,N/A,N/A
CUP.DU,Chugai Pharmaceutical Co Ltd,27.20,+0.60,+2.26%,40,0,N/A,N/A
GXI.BE,Gerresheimer AG,109.40,+0.90,+0.83%,320,12,N/A,N/A
ESF0.MU,Eurofins Scientific SE,60.14,+0.42,+0.70%,100,4,N/A,N/A
NK8.DU,NuVasive Inc,36.80,0.00,0.00%,15,0,N/A,N/A
SH0.DU,Shionogi & Co Ltd,39.60,0.00,0.00%,100,0,N/A,N/A
7CA.BE,Camurus AB,24.10,+0.12,+0.50%,47,0,N/A,N/A
2EM.MU,Ergomed PLC,11.92,+0.08,+0.68%,"4,000",70,N/A,N/A
NXU.DU,Nexus AG,58.10,+0.20,+0.35%,100,1,N/A,N/A
640.MU,China Resources Pharmaceutical Group Ltd,0.8300,-0.0050,-0.60%,N/A,0,N/A,N/A
UNC.MU,UCB SA,84.78,+1.04,+1.24%,0,0,N/A,N/A
SHL1.MU,Siemens Healthineers AG,26.60,0.00,0.00%,33,24,N/A,N/A
D4S.HA,Daiichi Sankyo Co Ltd,30.87,-0.26,-0.84%,10,5,N/A,N/A
HL5.SG,HealthStream Inc,22.60,+0.40,+1.80%,0,1,N/A,N/A
BRM.SG,Bristol-Myers Squibb Co,60.00,+1.20,+2.04%,880,766,N/A,N/A
LDBB.DU,H. Lundbeck AS,4.5320,+0.0140,+0.31%,N/A,0,N/A,N/A
NB3.MU,Neurocrine Biosciences Inc,87.82,0.00,0.00%,88,3,N/A,N/A
HS1.BE,Healthcare Services Group Inc,13.20,-0.10,-0.75%,N/A,0,N/A,N/A
22UA.DU,BioNTech SE,103.50,+0.90,+0.88%,10,130,N/A,N/A
IUI1.SG,Intuitive Surgical Inc,302.05,+1.10,+0.37%,40,54,N/A,N/A
WPS.MU,West Pharmaceutical Services Inc,329.30,0.00,0.00%,19,0,N/A,N/A
TE1.BE,Bio-Techne Corp,69.50,+0.50,+0.72%,1,0,N/A,N/A
QY1.SG,NextGen Healthcare Inc,14.60,+0.10,+0.69%,0,0,N/A,N/A
GS70.HM,GSK PLC,31.60,+0.40,+1.28%,300,5,N/A,N/A
AXNA.HA,Amplifon SpA,34.67,-0.27,-0.77%,"2,000",1,N/A,N/A
TRL.HA,DaVita Inc,88.38,-1.24,-1.38%,100,0,N/A,N/A
FME.HA,Fresenius Medical Care AG & Co. KGaA,42.93,-0.29,-0.67%,75,11,N/A,N/A
AFW.DU,Align Technology Inc,299.45,-1.10,-0.37%,2,1,N/A,N/A
I7G.SG,Ipsen SA,112.40,+1.90,+1.72%,0,22,N/A,N/A
7K90.BE,Asymchem Laboratories Tianjin Co Ltd,11.60,+0.10,+0.87%,N/A,0,N/A,N/A
FRE.HA,Fresenius SE & Co KGaA,25.46,+0.10,+0.39%,162,62,N/A,N/A
HYB.HA,Hoya Corp,112.85,-3.50,-3.01%,20,0,N/A,N/A
SMZ1.HA,Sino Biopharmaceutical Ltd,0.4450,+0.0036,+0.82%,"2,000",35,N/A,N/A
8C4.DU,Cyberdyne Inc,2.1600,+0.0600,+2.86%,10,0,N/A,N/A
7W3.BE,Acotec Scientific Holdings Ltd,1.7200,+0.0400,+2.38%,N/A,0,N/A,N/A
PQX1.SG,Biotage AB,13.68,+0.08,+0.59%,0,2,N/A,N/A
BV3A.SG,Bavarian Nordic A/S,9.23,-0.00,-0.01%,0,0,N/A,N/A
CN2.DU,Catalyst Pharmaceuticals Inc,11.19,+0.19,+1.77%,15,0,N/A,N/A
H3Q.MU,Tobii Dynavox AB,2.1300,-0.0100,-0.47%,150,0,N/A,N/A
1RV.SG,Rhythm Pharmaceuticals Inc,16.20,+0.50,+3.18%,0,0,N/A,N/A
38I.SG,Intellia Therapeutics Inc,42.11,+3.08,+7.89%,0,76,N/A,N/A
1S7.MU,Selecta Biosciences Inc,1.1680,-0.0040,-0.34%,200,0,N/A,N/A
0JV.BE,iBio Inc,0.6650,+0.0150,+2.31%,900,0,N/A,N/A
3D0A.MU,Telo Genomics Corp,0.2020,-0.0100,-4.72%,"6,500",114,N/A,N/A
2R3.MU,Reata Pharmaceuticals Inc,86.50,-9.00,-9.42%,31,0,N/A,N/A
4E4.BE,Trxade Health Inc,0.2940,-0.0060,-2.00%,N/A,0,N/A,N/A
0I3.BE,Axonics Inc,47.80,0.00,0.00%,30,0,N/A,N/A
8AT.BE,Aclaris Therapeutics Inc,9.45,+0.40,+4.42%,15,0,N/A,N/A
TN7.BE,Titan Pharmaceuticals Inc,0.7100,+0.0150,+2.16%,367,0,N/A,N/A
CEPS.BE,CTI BioPharma Corp,8.29,+0.01,+0.07%,352,6,N/A,N/A
3DMA.SG,Kintara Therapeutics Inc,3.2000,-0.0800,-2.44%,0,0,N/A,N/A
7UM.SG,Ultimovacs ASA,6.66,+0.02,+0.30%,0,7,N/A,N/A
5TX.BE,Sensus Healthcare Inc,2.6780,-0.0340,-1.25%,80,0,N/A,N/A
RV6.SG,Charles River Laboratories International Inc,191.25,+2.10,+1.11%,0,0,N/A,N/A
ESL.MU,Essilorluxottica,166.74,-0.40,-0.24%,1,22,N/A,N/A
ICY.DU,Incyte Corp,57.06,+0.32,+0.56%,50,1,N/A,N/A
LGDN.SG,Ligand Pharmaceuticals Inc,72.00,+1.00,+1.41%,0,0,N/A,N/A
FDY.BE,Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co Ltd,0.3180,+0.0040,+1.27%,"10,000",175,N/A,N/A
HYB.DU,Hoya Corp,112.75,-2.35,-2.04%,60,0,N/A,N/A
BKD.BE,Bruker Corp,68.50,-0.50,-0.72%,68,6,N/A,N/A
PHGN.BE,Pharming Group,1.1120,-0.0110,-0.98%,"2,150",180,N/A,N/A
PM8.BE,Premier Inc,24.60,+1.20,+5.13%,3,0,N/A,N/A
22UA.MU,BioNTech SE,103.60,-0.10,-0.10%,56,452,N/A,N/A
01P.MU,Medpace Holdings Inc,201.50,-0.50,-0.25%,15,0,N/A,N/A
7HD.MU,Neuca SA,169.60,0.00,0.00%,15,0,N/A,N/A
5NX.MU,Nexstim Oyj,3.6000,0.0000,0.00%,N/A,0,N/A,N/A
SNW.HA,Sanofi SA,94.55,+0.23,+0.24%,60,7,N/A,N/A
B7S.BE,Brookdale Senior Living Inc,3.6600,-0.1200,-3.17%,500,0,N/A,N/A
GXI.HA,Gerresheimer AG,109.70,+1.10,+1.01%,10,4,N/A,N/A
8HH.MU,Avanos Medical Inc,23.80,0.00,0.00%,900,0,N/A,N/A
NB3.BE,Neurocrine Biosciences Inc,87.76,+1.40,+1.62%,1,0,N/A,N/A
NPW1.BE,Smith & Nephew PLC,14.81,+0.01,+0.07%,30,0,N/A,N/A
LUP.BE,Luye Pharma Group Ltd,0.4080,+0.0060,+1.49%,"5,000",0,N/A,N/A
ESF0.MU,Eurofins Scientific SE,60.14,+0.42,+0.70%,100,4,N/A,N/A
LHU.MU,LeMaitre Vascular Inc,61.50,0.00,0.00%,500,0,N/A,N/A
IJF.SG,Icon PLC,213.20,+5.30,+2.55%,0,0,N/A,N/A
TRL.DU,DaVita Inc,88.48,+0.12,+0.14%,4,0,N/A,N/A
RV7.BE,Halozyme Therapeutics Inc,31.00,+0.74,+2.45%,5,0,N/A,N/A
0QF.BE,Moderna Inc,117.62,-0.82,-0.69%,110,30,N/A,N/A
SH0.DU,Shionogi & Co Ltd,39.60,0.00,0.00%,100,0,N/A,N/A
7CA.BE,Camurus AB,24.10,+0.12,+0.50%,47,0,N/A,N/A
NK8.DU,NuVasive Inc,36.80,0.00,0.00%,15,0,N/A,N/A
UGI.MU,Sugi Holdings Co Ltd,39.20,+0.80,+2.08%,0,0,N/A,N/A
PHBA.BE,Sonova Holding AG,49.00,+0.60,+1.24%,50,0,N/A,N/A
VT6.SG,Voyager Therapeutics Inc,11.80,-0.20,-1.67%,870,103,N/A,N/A
VX1.HM,Vertex Pharmaceuticals Inc,317.75,+1.85,+0.59%,30,1,N/A,N/A
0YX.MU,Sysmex Corp,64.50,-1.00,-1.53%,100,1,N/A,N/A
DYF1.DU,Dynavax Technologies Corp,11.67,-0.14,-1.19%,10,1,N/A,N/A
SRT3.BE,Sartorius AG,345.10,+7.00,+2.07%,5,2,N/A,N/A
CUP.SG,Chugai Pharmaceutical Co Ltd,27.00,+0.40,+1.50%,0,84,N/A,N/A
36M.MU,ShockWave Medical Inc,270.70,0.00,0.00%,11,1,N/A,N/A
V16.DU,Virbac SA,285.50,0.00,0.00%,40,0,N/A,N/A
GU5.SG,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,2.7600,-0.0200,-0.72%,0,554,N/A,N/A
6L6.SG,Senseonics Holdings Inc,0.6700,-0.0100,-1.47%,0,68,N/A,N/A
4AB.DU,AbbVie Inc,123.90,-0.20,-0.16%,10,4,N/A,N/A
0QF.HA,Moderna Inc,118.26,+2.32,+2.00%,5,7,N/A,N/A
8HH.SG,Avanos Medical Inc,23.00,0.00,0.00%,0,0,N/A,N/A
CUP.DU,Chugai Pharmaceutical Co Ltd,27.20,+0.60,+2.26%,40,0,N/A,N/A
FIE.HA,Fielmann AG,49.96,+0.36,+0.73%,3,4,N/A,N/A
NOTA.DU,Novartis AG,93.40,+1.00,+1.08%,10,3,N/A,N/A
C43.DE,Cosmo Pharmaceuticals NV,48.80,-0.80,-1.61%,125,155,N/A,N/A
GXI.BE,Gerresheimer AG,109.40,+0.90,+0.83%,320,12,N/A,N/A
46K.HA,iRadimed Corp,45.60,+0.20,+0.44%,N/A,0,N/A,N/A
2EM.MU,Ergomed PLC,11.92,+0.08,+0.68%,"4,000",70,N/A,N/A
640.MU,China Resources Pharmaceutical Group Ltd,0.8300,-0.0050,-0.60%,N/A,0,N/A,N/A
QGY.BE,ProPhase Labs Inc,6.75,+0.05,+0.75%,201,34,N/A,N/A
CVS.DU,CVS Health Corp,61.90,-0.98,-1.56%,10,4,N/A,N/A
6NQ.MU,Biomed-Lublin Wytwornia Surowic i Szczepionek SA,1.2290,0.0000,0.00%,"1,000",0,N/A,N/A
MRKC.MU,Merck KGaA,33.40,-0.40,-1.18%,300,7,N/A,N/A
3M4.DU,Masimo Corp,147.80,-0.65,-0.44%,20,0,N/A,N/A
GNN0.SG,GN Store Nord A/S,64.27,-4.82,-6.98%,0,0,N/A,N/A
GTN.SG,Getinge AB,21.77,+0.32,+1.49%,0,6,N/A,N/A
OS1.MU,Otsuka Holdings Co Ltd,36.40,-0.20,-0.55%,55,1,N/A,N/A
9FZ.DU,Synsam AB,3.7450,-0.1100,-2.85%,N/A,0,N/A,N/A
MRK.SG,Merck KGaA,165.55,+1.60,+0.98%,"1,749","1,734",N/A,N/A
PHF.SG,Equasens,83.30,+1.20,+1.46%,0,0,N/A,N/A
AZS.BE,American Shared Hospital Services,2.3600,-0.0200,-0.84%,168,2,N/A,N/A
RIG2.BE,Chemical Works of Gedeon Richter PLC,22.18,-0.06,-0.27%,400,0,N/A,N/A
HBI.MU,Harvard Bioscience Inc,5.15,-0.05,-0.96%,7,80,N/A,N/A
VP4.BE,Vistin Pharma ASA,2.0500,-0.0500,-2.38%,"6,000",105,N/A,N/A
6MA.BE,Ambea AB,3.1180,-0.0060,-0.19%,100,0,N/A,N/A
2M7C.MU,China Medical System Holdings Ltd,1.4700,+0.0600,+4.26%,"2,500",0,N/A,N/A
FRE.HA,Fresenius SE & Co KGaA,25.46,+0.10,+0.39%,162,62,N/A,N/A
HYB.HA,Hoya Corp,112.85,-3.50,-3.01%,20,0,N/A,N/A
8C4.DU,Cyberdyne Inc,2.1600,+0.0600,+2.86%,10,0,N/A,N/A
7W3.BE,Acotec Scientific Holdings Ltd,1.7200,+0.0400,+2.38%,N/A,0,N/A,N/A
5EZ.DU,Ship Healthcare Holdings Co Ltd,15.10,-0.10,-0.66%,200,0,N/A,N/A
8CB0.BE,Cannara Biotech Inc,0.6100,-0.0350,-5.43%,"3,500",122,N/A,N/A
5TX.BE,Sensus Healthcare Inc,2.6780,-0.0340,-1.25%,80,0,N/A,N/A
RV6.SG,Charles River Laboratories International Inc,191.25,+2.10,+1.11%,0,0,N/A,N/A
THC1.SG,Tenet Healthcare Corp,71.00,-0.50,-0.70%,0,0,N/A,N/A
ICY.DU,Incyte Corp,57.06,+0.32,+0.56%,50,1,N/A,N/A
LGDN.SG,Ligand Pharmaceuticals Inc,72.00,+1.00,+1.41%,0,0,N/A,N/A
FDY.BE,Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co Ltd,0.3180,+0.0040,+1.27%,"10,000",175,N/A,N/A
HYB.DU,Hoya Corp,112.75,-2.35,-2.04%,60,0,N/A,N/A
PSG.MU,PharmaSGP Holding SE,28.30,0.00,0.00%,150,0,N/A,N/A
PHGN.BE,Pharming Group,1.1120,-0.0110,-0.98%,"2,150",180,N/A,N/A
22UA.MU,BioNTech SE,103.60,-0.10,-0.10%,56,452,N/A,N/A
XEJ.DU,Accuray Inc,3.5200,0.0000,0.00%,500,0,N/A,N/A
SNW.SG,Sanofi SA,95.78,+1.54,+1.63%,195,596,N/A,N/A
UHS.MU,Universal Health Services Inc,135.00,0.00,0.00%,20,0,N/A,N/A
ZEG.SG,AstraZeneca PLC,138.05,+3.80,+2.83%,21,55,N/A,N/A
2N3.SG,LNA Sante SA,31.90,+1.05,+3.40%,0,3,N/A,N/A
01P.MU,Medpace Holdings Inc,201.50,-0.50,-0.25%,15,0,N/A,N/A
7HD.MU,Neuca SA,169.60,0.00,0.00%,15,0,N/A,N/A
UFP.MU,UFP Technologies Inc,167.00,-2.00,-1.18%,10,24,N/A,N/A
UGI.MU,Sugi Holdings Co Ltd,39.20,+0.80,+2.08%,0,0,N/A,N/A
B7S.BE,Brookdale Senior Living Inc,3.6600,-0.1200,-3.17%,500,0,N/A,N/A
GXI.HA,Gerresheimer AG,109.70,+1.10,+1.01%,10,4,N/A,N/A
8HH.MU,Avanos Medical Inc,23.80,0.00,0.00%,900,0,N/A,N/A
NB3.BE,Neurocrine Biosciences Inc,87.76,+1.40,+1.62%,1,0,N/A,N/A
ESF0.MU,Eurofins Scientific SE,60.14,+0.42,+0.70%,100,4,N/A,N/A
UNC.MU,UCB SA,84.78,+1.04,+1.24%,0,0,N/A,N/A
0QF.HM,Moderna Inc,118.26,+1.80,+1.55%,25,44,N/A,N/A
20S.BE,Summerset Group Holdings Ltd,5.20,0.00,0.00%,250,0,N/A,N/A
27R.MU,RaySearch Laboratories AB,6.06,0.00,0.00%,10,0,N/A,N/A
GM0N.BE,Globus Medical Inc,53.50,+1.50,+2.88%,8,0,N/A,N/A
6L6.BE,Senseonics Holdings Inc,0.7100,+0.0200,+2.90%,250,0,N/A,N/A
BRM.SG,Bristol-Myers Squibb Co,60.00,+1.20,+2.04%,880,766,N/A,N/A
COP.BE,CompuGroup Medical SE & Co KgaA,45.12,-0.04,-0.09%,87,5,N/A,N/A
83B.MU,3SBio Inc,0.8550,0.0000,0.00%,"7,000",0,N/A,N/A
S1R.DU,Shanghai Pharmaceuticals Holding Co Ltd,1.7500,+0.0200,+1.16%,"1,000",0,N/A,N/A
THC1.BE,Tenet Healthcare Corp,71.00,-0.50,-0.70%,5,0,N/A,N/A
NB3.MU,Neurocrine Biosciences Inc,87.82,0.00,0.00%,88,3,N/A,N/A
HS1.BE,Healthcare Services Group Inc,13.20,-0.10,-0.75%,N/A,0,N/A,N/A
3AM.DU,Apollo Medical Holdings Inc,28.60,+0.20,+0.70%,60,0,N/A,N/A
SNW2.MU,Sanofi SA,47.40,0.00,0.00%,250,4,N/A,N/A
RHO6.BE,Roche Holding AG,35.60,+0.40,+1.14%,280,2,N/A,N/A
S2P.SG,Simcere Pharmaceutical Group Ltd,0.8950,0.0000,0.00%,0,0,N/A,N/A
O5O.MU,Oriola Corp,1.3720,0.0000,0.00%,801,0,N/A,N/A
5GV.BE,Genovis AB,4.3850,-0.1850,-4.05%,101,0,N/A,N/A
GTN.SG,Getinge AB,21.77,+0.32,+1.49%,0,6,N/A,N/A
EE5.SG,El.En. SpA,11.48,+0.09,+0.79%,0,0,N/A,N/A
UTH.MU,United Therapeutics Corp,210.50,0.00,0.00%,20,0,N/A,N/A
ZOE.BE,Zoetis Inc,155.00,+3.50,+2.31%,8,1,N/A,N/A
CG5.SG,Community Health Systems Inc,3.8200,+0.1200,+3.24%,0,0,N/A,N/A
BRM.BE,Bristol-Myers Squibb Co,59.00,-0.20,-0.34%,100,7,N/A,N/A
I7G.SG,Ipsen SA,112.40,+1.90,+1.72%,0,22,N/A,N/A
C1S.SG,China Shineway Pharmaceutical Group Ltd,1.0100,+0.0100,+1.00%,"4,500",243,N/A,N/A
GD6.SG,Ramsay Generale de Sante SA,19.80,+0.25,+1.28%,0,0,N/A,N/A
LHU.SG,LeMaitre Vascular Inc,60.50,-1.00,-1.63%,0,0,N/A,N/A
7K90.BE,Asymchem Laboratories Tianjin Co Ltd,11.60,+0.10,+0.87%,N/A,0,N/A,N/A
SMZ1.HA,Sino Biopharmaceutical Ltd,0.4450,+0.0036,+0.82%,"2,000",35,N/A,N/A
1MD.BE,Modern Dental Group Ltd,0.3360,-0.0020,-0.59%,N/A,0,N/A,N/A
8HH.BE,Avanos Medical Inc,23.40,0.00,0.00%,0,0,N/A,N/A
KY4.DU,Kyowa Kirin Co Ltd,17.50,+0.40,+2.34%,76,0,N/A,N/A
HPR.HA,Horizon Therapeutics PLC,91.40,-0.40,-0.44%,100,0,N/A,N/A
31F.BE,Medical Facilities Corp,5.60,-0.05,-0.88%,200,0,N/A,N/A
UHS.BE,Universal Health Services Inc,134.00,-1.00,-0.74%,2,0,N/A,N/A
DC4.SG,DexCom Inc,119.94,+1.56,+1.32%,0,33,N/A,N/A
WX8.SG,Wuxi AppTec Co Ltd,8.45,+0.35,+4.32%,0,14,N/A,N/A
5NX.MU,Nexstim Oyj,3.6000,0.0000,0.00%,N/A,0,N/A,N/A
SNW.HA,Sanofi SA,94.55,+0.23,+0.24%,60,7,N/A,N/A
41L.MU,Laboratorios Farmaceuticos Rovi SA,42.48,-0.18,-0.42%,N/A,0,N/A,N/A
PHBA.BE,Sonova Holding AG,49.00,+0.60,+1.24%,50,0,N/A,N/A
VT6.SG,Voyager Therapeutics Inc,11.80,-0.20,-1.67%,870,103,N/A,N/A
2GY.DU,PHC Holdings Corp,9.55,+0.15,+1.60%,"4,000",0,N/A,N/A
SHL.SG,Siemens Healthineers AG,52.80,+0.34,+0.65%,"1,805","3,341",N/A,N/A
36M.MU,ShockWave Medical Inc,270.70,0.00,0.00%,11,1,N/A,N/A
V16.DU,Virbac SA,285.50,0.00,0.00%,40,0,N/A,N/A
6L6.SG,Senseonics Holdings Inc,0.6700,-0.0100,-1.47%,0,68,N/A,N/A
4AB.DU,AbbVie Inc,123.90,-0.20,-0.16%,10,4,N/A,N/A
0QF.HA,Moderna Inc,118.26,+2.32,+2.00%,5,7,N/A,N/A
IX1.DE,IDEXX Laboratories Inc,439.10,+5.20,+1.20%,71,16,39.313B,212.02
8CB0.SG,Cannara Biotech Inc,0.5800,-0.0800,-12.12%,0,124,N/A,N/A
FIE.HA,Fielmann AG,49.96,+0.36,+0.73%,3,4,N/A,N/A
NOTA.DU,Novartis AG,93.40,+1.00,+1.08%,10,3,N/A,N/A
0C8.SG,Catalent Inc,40.40,+1.30,+3.32%,0,24,N/A,N/A
IX1.MU,IDEXX Laboratories Inc,437.50,+5.50,+1.27%,5,0,N/A,N/A
GXI.BE,Gerresheimer AG,109.40,+0.90,+0.83%,320,12,N/A,N/A
RHO6.SG,Roche Holding AG,35.42,+0.73,+2.12%,0,38,N/A,N/A
NPW1.BE,Smith & Nephew PLC,14.81,+0.01,+0.07%,30,0,N/A,N/A
LUP.BE,Luye Pharma Group Ltd,0.4080,+0.0060,+1.49%,"5,000",0,N/A,N/A
46K.HA,iRadimed Corp,45.60,+0.20,+0.44%,N/A,0,N/A,N/A
LHU.MU,LeMaitre Vascular Inc,61.50,0.00,0.00%,500,0,N/A,N/A
EYWN.HA,BioMerieux SA,91.86,+0.62,+0.68%,20,0,N/A,N/A
NK8.DU,NuVasive Inc,36.80,0.00,0.00%,15,0,N/A,N/A
SH0.DU,Shionogi & Co Ltd,39.60,0.00,0.00%,100,0,N/A,N/A
7CA.BE,Camurus AB,24.10,+0.12,+0.50%,47,0,N/A,N/A
6IO.DU,Inogen Inc,9.85,+0.60,+6.49%,N/A,0,N/A,N/A
0JV.DU,iBio Inc,0.6300,+0.0050,+0.80%,N/A,0,N/A,N/A
NVV1.BE,Novavax Inc,7.52,+0.45,+6.42%,700,73,N/A,N/A
TGNA.BE,Transgene SA,1.8940,+0.0440,+2.38%,20,0,N/A,N/A
CYL.BE,Artivion Inc,14.40,-0.20,-1.37%,700,0,N/A,N/A
KK3A.BE,Cytokinetics Inc,31.80,-0.60,-1.85%,N/A,0,N/A,N/A
GTN.BE,Getinge AB,21.64,+0.41,+1.93%,130,0,N/A,N/A
1IJA.DU,Adicet Bio Inc,4.0670,+0.0360,+0.89%,"2,000",35,N/A,N/A
